great_area,ano,qtde,color
Ciências Biológicas,1989,18,"#4393c3"
Ciências Biológicas,1990,10,"#4393c3"
Ciências Biológicas,1991,31,"#4393c3"
Ciências Biológicas,1992,29,"#4393c3"
Ciências Biológicas,1993,40,"#4393c3"
Ciências Biológicas,1994,62,"#4393c3"
Ciências Biológicas,1995,69,"#4393c3"
Ciências Biológicas,1996,116,"#4393c3"
Ciências Biológicas,1997,156,"#4393c3"
Ciências Biológicas,1998,171,"#4393c3"
Ciências Biológicas,1999,256,"#4393c3"
Ciências Biológicas,2000,295,"#4393c3"
Ciências Biológicas,2001,387,"#4393c3"
Ciências Biológicas,2002,379,"#4393c3"
Ciências Biológicas,2003,496,"#4393c3"
Ciências Biológicas,2004,578,"#4393c3"
Ciências Biológicas,2005,674,"#4393c3"
Ciências Biológicas,2006,706,"#4393c3"
Ciências Biológicas,2007,765,"#4393c3"
Ciências Biológicas,2008,760,"#4393c3"
Ciências Biológicas,2009,777,"#4393c3"
Ciências Biológicas,2010,734,"#4393c3"
Ciências Biológicas,2011,731,"#4393c3"
Ciências Biológicas,2012,696,"#4393c3"
Ciências Biológicas,2013,624,"#4393c3"
Ciências Biológicas,2014,533,"#4393c3"
Ciências Biológicas,2015,533,"#4393c3"
Ciências Biológicas,2016,433,"#4393c3"
Ciências Biológicas,2017,296,"#4393c3"
Ciências da Saúde,1982,1,"#92c5de"
Ciências da Saúde,1983,2,"#92c5de"
Ciências da Saúde,1984,0,"#92c5de"
Ciências da Saúde,1985,1,"#92c5de"
Ciências da Saúde,1986,4,"#92c5de"
Ciências da Saúde,1987,8,"#92c5de"
Ciências da Saúde,1988,4,"#92c5de"
Ciências da Saúde,1989,6,"#92c5de"
Ciências da Saúde,1990,12,"#92c5de"
Ciências da Saúde,1991,14,"#92c5de"
Ciências da Saúde,1992,35,"#92c5de"
Ciências da Saúde,1993,28,"#92c5de"
Ciências da Saúde,1994,47,"#92c5de"
Ciências da Saúde,1995,46,"#92c5de"
Ciências da Saúde,1996,87,"#92c5de"
Ciências da Saúde,1997,96,"#92c5de"
Ciências da Saúde,1998,134,"#92c5de"
Ciências da Saúde,1999,189,"#92c5de"
Ciências da Saúde,2000,221,"#92c5de"
Ciências da Saúde,2001,279,"#92c5de"
Ciências da Saúde,2002,345,"#92c5de"
Ciências da Saúde,2003,393,"#92c5de"
Ciências da Saúde,2004,473,"#92c5de"
Ciências da Saúde,2005,550,"#92c5de"
Ciências da Saúde,2006,619,"#92c5de"
Ciências da Saúde,2007,691,"#92c5de"
Ciências da Saúde,2008,691,"#92c5de"
Ciências da Saúde,2009,654,"#92c5de"
Ciências da Saúde,2010,639,"#92c5de"
Ciências da Saúde,2011,562,"#92c5de"
Ciências da Saúde,2012,537,"#92c5de"
Ciências da Saúde,2013,442,"#92c5de"
Ciências da Saúde,2014,460,"#92c5de"
Ciências da Saúde,2015,343,"#92c5de"
Ciências da Saúde,2016,284,"#92c5de"
Ciências da Saúde,2017,165,"#92c5de"
Ciências Exatas e da Terra,1967,1,"#d1e5f0"
Ciências Exatas e da Terra,1968,0,"#d1e5f0"
Ciências Exatas e da Terra,1969,1,"#d1e5f0"
Ciências Exatas e da Terra,1970,0,"#d1e5f0"
Ciências Exatas e da Terra,1971,3,"#d1e5f0"
Ciências Exatas e da Terra,1972,1,"#d1e5f0"
Ciências Exatas e da Terra,1973,0,"#d1e5f0"
Ciências Exatas e da Terra,1974,3,"#d1e5f0"
Ciências Exatas e da Terra,1975,1,"#d1e5f0"
Ciências Exatas e da Terra,1976,4,"#d1e5f0"
Ciências Exatas e da Terra,1977,8,"#d1e5f0"
Ciências Exatas e da Terra,1978,8,"#d1e5f0"
Ciências Exatas e da Terra,1979,11,"#d1e5f0"
Ciências Exatas e da Terra,1980,12,"#d1e5f0"
Ciências Exatas e da Terra,1981,14,"#d1e5f0"
Ciências Exatas e da Terra,1982,28,"#d1e5f0"
Ciências Exatas e da Terra,1983,13,"#d1e5f0"
Ciências Exatas e da Terra,1984,42,"#d1e5f0"
Ciências Exatas e da Terra,1985,37,"#d1e5f0"
Ciências Exatas e da Terra,1986,75,"#d1e5f0"
Ciências Exatas e da Terra,1987,89,"#d1e5f0"
Ciências Exatas e da Terra,1988,141,"#d1e5f0"
Ciências Exatas e da Terra,1989,135,"#d1e5f0"
Ciências Exatas e da Terra,1990,178,"#d1e5f0"
Ciências Exatas e da Terra,1991,213,"#d1e5f0"
Ciências Exatas e da Terra,1992,274,"#d1e5f0"
Ciências Exatas e da Terra,1993,336,"#d1e5f0"
Ciências Exatas e da Terra,1994,514,"#d1e5f0"
Ciências Exatas e da Terra,1995,631,"#d1e5f0"
Ciências Exatas e da Terra,1996,863,"#d1e5f0"
Ciências Exatas e da Terra,1997,986,"#d1e5f0"
Ciências Exatas e da Terra,1998,1202,"#d1e5f0"
Ciências Exatas e da Terra,1999,1376,"#d1e5f0"
Ciências Exatas e da Terra,2000,1712,"#d1e5f0"
Ciências Exatas e da Terra,2001,2004,"#d1e5f0"
Ciências Exatas e da Terra,2002,2618,"#d1e5f0"
Ciências Exatas e da Terra,2003,2730,"#d1e5f0"
Ciências Exatas e da Terra,2004,3367,"#d1e5f0"
Ciências Exatas e da Terra,2005,3466,"#d1e5f0"
Ciências Exatas e da Terra,2006,3638,"#d1e5f0"
Ciências Exatas e da Terra,2007,3803,"#d1e5f0"
Ciências Exatas e da Terra,2008,3902,"#d1e5f0"
Ciências Exatas e da Terra,2009,3791,"#d1e5f0"
Ciências Exatas e da Terra,2010,3948,"#d1e5f0"
Ciências Exatas e da Terra,2011,3829,"#d1e5f0"
Ciências Exatas e da Terra,2012,3739,"#d1e5f0"
Ciências Exatas e da Terra,2013,3281,"#d1e5f0"
Ciências Exatas e da Terra,2014,3119,"#d1e5f0"
Ciências Exatas e da Terra,2015,2869,"#d1e5f0"
Ciências Exatas e da Terra,2016,2405,"#d1e5f0"
Ciências Exatas e da Terra,2017,1740,"#d1e5f0"
Ciências Humanas,1979,1,"#fddbc7"
Ciências Humanas,1980,0,"#fddbc7"
Ciências Humanas,1981,0,"#fddbc7"
Ciências Humanas,1982,1,"#fddbc7"
Ciências Humanas,1983,1,"#fddbc7"
Ciências Humanas,1984,2,"#fddbc7"
Ciências Humanas,1985,3,"#fddbc7"
Ciências Humanas,1986,0,"#fddbc7"
Ciências Humanas,1987,4,"#fddbc7"
Ciências Humanas,1988,3,"#fddbc7"
Ciências Humanas,1989,5,"#fddbc7"
Ciências Humanas,1990,5,"#fddbc7"
Ciências Humanas,1991,12,"#fddbc7"
Ciências Humanas,1992,14,"#fddbc7"
Ciências Humanas,1993,22,"#fddbc7"
Ciências Humanas,1994,36,"#fddbc7"
Ciências Humanas,1995,35,"#fddbc7"
Ciências Humanas,1996,46,"#fddbc7"
Ciências Humanas,1997,73,"#fddbc7"
Ciências Humanas,1998,113,"#fddbc7"
Ciências Humanas,1999,108,"#fddbc7"
Ciências Humanas,2000,156,"#fddbc7"
Ciências Humanas,2001,189,"#fddbc7"
Ciências Humanas,2002,211,"#fddbc7"
Ciências Humanas,2003,265,"#fddbc7"
Ciências Humanas,2004,295,"#fddbc7"
Ciências Humanas,2005,295,"#fddbc7"
Ciências Humanas,2006,348,"#fddbc7"
Ciências Humanas,2007,361,"#fddbc7"
Ciências Humanas,2008,340,"#fddbc7"
Ciências Humanas,2009,368,"#fddbc7"
Ciências Humanas,2010,284,"#fddbc7"
Ciências Humanas,2011,351,"#fddbc7"
Ciências Humanas,2012,253,"#fddbc7"
Ciências Humanas,2013,228,"#fddbc7"
Ciências Humanas,2014,183,"#fddbc7"
Ciências Humanas,2015,191,"#fddbc7"
Ciências Humanas,2016,151,"#fddbc7"
Ciências Humanas,2017,103,"#fddbc7"
Ciências Sociais e Aplciadas,1979,3,"#f4a582"
Ciências Sociais e Aplciadas,1980,1,"#f4a582"
Ciências Sociais e Aplciadas,1981,1,"#f4a582"
Ciências Sociais e Aplciadas,1982,3,"#f4a582"
Ciências Sociais e Aplciadas,1983,2,"#f4a582"
Ciências Sociais e Aplciadas,1984,10,"#f4a582"
Ciências Sociais e Aplciadas,1985,10,"#f4a582"
Ciências Sociais e Aplciadas,1986,9,"#f4a582"
Ciências Sociais e Aplciadas,1987,14,"#f4a582"
Ciências Sociais e Aplciadas,1988,21,"#f4a582"
Ciências Sociais e Aplciadas,1989,13,"#f4a582"
Ciências Sociais e Aplciadas,1990,18,"#f4a582"
Ciências Sociais e Aplciadas,1991,10,"#f4a582"
Ciências Sociais e Aplciadas,1992,24,"#f4a582"
Ciências Sociais e Aplciadas,1993,49,"#f4a582"
Ciências Sociais e Aplciadas,1994,75,"#f4a582"
Ciências Sociais e Aplciadas,1995,105,"#f4a582"
Ciências Sociais e Aplciadas,1996,166,"#f4a582"
Ciências Sociais e Aplciadas,1997,192,"#f4a582"
Ciências Sociais e Aplciadas,1998,231,"#f4a582"
Ciências Sociais e Aplciadas,1999,276,"#f4a582"
Ciências Sociais e Aplciadas,2000,310,"#f4a582"
Ciências Sociais e Aplciadas,2001,333,"#f4a582"
Ciências Sociais e Aplciadas,2002,499,"#f4a582"
Ciências Sociais e Aplciadas,2003,543,"#f4a582"
Ciências Sociais e Aplciadas,2004,684,"#f4a582"
Ciências Sociais e Aplciadas,2005,714,"#f4a582"
Ciências Sociais e Aplciadas,2006,870,"#f4a582"
Ciências Sociais e Aplciadas,2007,829,"#f4a582"
Ciências Sociais e Aplciadas,2008,902,"#f4a582"
Ciências Sociais e Aplciadas,2009,860,"#f4a582"
Ciências Sociais e Aplciadas,2010,912,"#f4a582"
Ciências Sociais e Aplciadas,2011,997,"#f4a582"
Ciências Sociais e Aplciadas,2012,863,"#f4a582"
Ciências Sociais e Aplciadas,2013,728,"#f4a582"
Ciências Sociais e Aplciadas,2014,700,"#f4a582"
Ciências Sociais e Aplciadas,2015,642,"#f4a582"
Ciências Sociais e Aplciadas,2016,557,"#f4a582"
Ciências Sociais e Aplciadas,2017,412,"#f4a582"
Linguistíca Letras and Artes,1994,2,"#b2182b"
Linguistíca Letras and Artes,1995,4,"#b2182b"
Linguistíca Letras and Artes,1996,4,"#b2182b"
Linguistíca Letras and Artes,1997,8,"#b2182b"
Linguistíca Letras and Artes,1998,7,"#b2182b"
Linguistíca Letras and Artes,1999,7,"#b2182b"
Linguistíca Letras and Artes,2000,15,"#b2182b"
Linguistíca Letras and Artes,2001,18,"#b2182b"
Linguistíca Letras and Artes,2002,17,"#b2182b"
Linguistíca Letras and Artes,2003,14,"#b2182b"
Linguistíca Letras and Artes,2004,28,"#b2182b"
Linguistíca Letras and Artes,2005,28,"#b2182b"
Linguistíca Letras and Artes,2006,44,"#b2182b"
Linguistíca Letras and Artes,2007,48,"#b2182b"
Linguistíca Letras and Artes,2008,38,"#b2182b"
Linguistíca Letras and Artes,2009,45,"#b2182b"
Linguistíca Letras and Artes,2010,50,"#b2182b"
Linguistíca Letras and Artes,2011,45,"#b2182b"
Linguistíca Letras and Artes,2012,48,"#b2182b"
Linguistíca Letras and Artes,2013,37,"#b2182b"
Linguistíca Letras and Artes,2014,32,"#b2182b"
Linguistíca Letras and Artes,2015,28,"#b2182b"
Linguistíca Letras and Artes,2016,15,"#b2182b"
Linguistíca Letras and Artes,2017,13,"#b2182b"
