great_area,ano,qtde,color
Ciências Humanas,1972,1,"#74BF00"
Ciências Humanas,1973,0,"#74BF00"
Ciências Humanas,1974,1,"#74BF00"
Ciências Humanas,1975,1,"#74BF00"
Ciências Humanas,1976,2,"#74BF00"
Ciências Humanas,1977,3,"#74BF00"
Ciências Humanas,1978,4,"#74BF00"
Ciências Humanas,1979,5,"#74BF00"
Ciências Humanas,1980,7,"#74BF00"
Ciências Humanas,1981,3,"#74BF00"
Ciências Humanas,1982,6,"#74BF00"
Ciências Humanas,1983,12,"#74BF00"
Ciências Humanas,1984,16,"#74BF00"
Ciências Humanas,1985,21,"#74BF00"
Ciências Humanas,1986,29,"#74BF00"
Ciências Humanas,1987,31,"#74BF00"
Ciências Humanas,1988,14,"#74BF00"
Ciências Humanas,1989,25,"#74BF00"
Ciências Humanas,1990,26,"#74BF00"
Ciências Humanas,1991,30,"#74BF00"
Ciências Humanas,1992,44,"#74BF00"
Ciências Humanas,1993,69,"#74BF00"
Ciências Humanas,1994,78,"#74BF00"
Ciências Humanas,1995,86,"#74BF00"
Ciências Humanas,1996,110,"#74BF00"
Ciências Humanas,1997,152,"#74BF00"
Ciências Humanas,1998,162,"#74BF00"
Ciências Humanas,1999,206,"#74BF00"
Ciências Humanas,2000,263,"#74BF00"
Ciências Humanas,2001,275,"#74BF00"
Ciências Humanas,2002,285,"#74BF00"
Ciências Humanas,2003,360,"#74BF00"
Ciências Humanas,2004,421,"#74BF00"
Ciências Humanas,2005,468,"#74BF00"
Ciências Humanas,2006,484,"#74BF00"
Ciências Humanas,2007,580,"#74BF00"
Ciências Humanas,2008,675,"#74BF00"
Ciências Humanas,2009,787,"#74BF00"
Ciências Humanas,2010,809,"#74BF00"
Ciências Humanas,2011,940,"#74BF00"
Ciências Humanas,2012,1092,"#74BF00"
Ciências Humanas,2013,1063,"#74BF00"
Ciências Humanas,2014,1132,"#74BF00"
Ciências Humanas,2015,1167,"#74BF00"
Ciências Humanas,2016,1229,"#74BF00"
Ciências Humanas,2017,970,"#74BF00"
Engenharias,1978,1,"#3BBE90"
Engenharias,1979,1,"#3BBE90"
Engenharias,1980,1,"#3BBE90"
Engenharias,1981,0,"#3BBE90"
Engenharias,1982,3,"#3BBE90"
Engenharias,1983,2,"#3BBE90"
Engenharias,1984,5,"#3BBE90"
Engenharias,1985,5,"#3BBE90"
Engenharias,1986,4,"#3BBE90"
Engenharias,1987,4,"#3BBE90"
Engenharias,1988,6,"#3BBE90"
Engenharias,1989,4,"#3BBE90"
Engenharias,1990,10,"#3BBE90"
Engenharias,1991,9,"#3BBE90"
Engenharias,1992,13,"#3BBE90"
Engenharias,1993,12,"#3BBE90"
Engenharias,1994,16,"#3BBE90"
Engenharias,1995,28,"#3BBE90"
Engenharias,1996,32,"#3BBE90"
Engenharias,1997,44,"#3BBE90"
Engenharias,1998,55,"#3BBE90"
Engenharias,1999,72,"#3BBE90"
Engenharias,2000,84,"#3BBE90"
Engenharias,2001,100,"#3BBE90"
Engenharias,2002,116,"#3BBE90"
Engenharias,2003,121,"#3BBE90"
Engenharias,2004,160,"#3BBE90"
Engenharias,2005,189,"#3BBE90"
Engenharias,2006,223,"#3BBE90"
Engenharias,2007,251,"#3BBE90"
Engenharias,2008,340,"#3BBE90"
Engenharias,2009,366,"#3BBE90"
Engenharias,2010,407,"#3BBE90"
Engenharias,2011,505,"#3BBE90"
Engenharias,2012,636,"#3BBE90"
Engenharias,2013,664,"#3BBE90"
Engenharias,2014,739,"#3BBE90"
Engenharias,2015,748,"#3BBE90"
Engenharias,2016,665,"#3BBE90"
Engenharias,2017,580,"#3BBE90"
Linguistíca Letras and Artes,1975,1,"#d1B7A9"
Linguistíca Letras and Artes,1976,0,"#d1B7A9"
Linguistíca Letras and Artes,1977,0,"#d1B7A9"
Linguistíca Letras and Artes,1978,0,"#d1B7A9"
Linguistíca Letras and Artes,1979,1,"#d1B7A9"
Linguistíca Letras and Artes,1980,0,"#d1B7A9"
Linguistíca Letras and Artes,1981,0,"#d1B7A9"
Linguistíca Letras and Artes,1982,1,"#d1B7A9"
Linguistíca Letras and Artes,1983,2,"#d1B7A9"
Linguistíca Letras and Artes,1984,1,"#d1B7A9"
Linguistíca Letras and Artes,1985,4,"#d1B7A9"
Linguistíca Letras and Artes,1986,3,"#d1B7A9"
Linguistíca Letras and Artes,1987,5,"#d1B7A9"
Linguistíca Letras and Artes,1988,1,"#d1B7A9"
Linguistíca Letras and Artes,1989,3,"#d1B7A9"
Linguistíca Letras and Artes,1990,7,"#d1B7A9"
Linguistíca Letras and Artes,1991,1,"#d1B7A9"
Linguistíca Letras and Artes,1992,7,"#d1B7A9"
Linguistíca Letras and Artes,1993,9,"#d1B7A9"
Linguistíca Letras and Artes,1994,13,"#d1B7A9"
Linguistíca Letras and Artes,1995,20,"#d1B7A9"
Linguistíca Letras and Artes,1996,17,"#d1B7A9"
Linguistíca Letras and Artes,1997,25,"#d1B7A9"
Linguistíca Letras and Artes,1998,29,"#d1B7A9"
Linguistíca Letras and Artes,1999,45,"#d1B7A9"
Linguistíca Letras and Artes,2000,51,"#d1B7A9"
Linguistíca Letras and Artes,2001,59,"#d1B7A9"
Linguistíca Letras and Artes,2002,66,"#d1B7A9"
Linguistíca Letras and Artes,2003,86,"#d1B7A9"
Linguistíca Letras and Artes,2004,89,"#d1B7A9"
Linguistíca Letras and Artes,2005,98,"#d1B7A9"
Linguistíca Letras and Artes,2006,96,"#d1B7A9"
Linguistíca Letras and Artes,2007,119,"#d1B7A9"
Linguistíca Letras and Artes,2008,134,"#d1B7A9"
Linguistíca Letras and Artes,2009,153,"#d1B7A9"
Linguistíca Letras and Artes,2010,172,"#d1B7A9"
Linguistíca Letras and Artes,2011,206,"#d1B7A9"
Linguistíca Letras and Artes,2012,220,"#d1B7A9"
Linguistíca Letras and Artes,2013,237,"#d1B7A9"
Linguistíca Letras and Artes,2014,241,"#d1B7A9"
Linguistíca Letras and Artes,2015,236,"#d1B7A9"
Linguistíca Letras and Artes,2016,236,"#d1B7A9"
Linguistíca Letras and Artes,2017,207,"#d1B7A9"
