great_area,ano,qtde,color
Applied and Social Sciences,1970,0,"#F88B16"
Applied and Social Sciences,1971,0,"#F88B16"
Applied and Social Sciences,1972,0,"#F88B16"
Applied and Social Sciences,1973,0,"#F88B16"
Applied and Social Sciences,1974,0,"#F88B16"
Applied and Social Sciences,1975,1,"#F88B16"
Applied and Social Sciences,1976,1,"#F88B16"
Applied and Social Sciences,1977,2,"#F88B16"
Applied and Social Sciences,1978,2,"#F88B16"
Applied and Social Sciences,1979,3,"#F88B16"
Applied and Social Sciences,1980,5,"#F88B16"
Applied and Social Sciences,1981,4,"#F88B16"
Applied and Social Sciences,1982,5,"#F88B16"
Applied and Social Sciences,1983,4,"#F88B16"
Applied and Social Sciences,1984,3,"#F88B16"
Applied and Social Sciences,1985,2,"#F88B16"
Applied and Social Sciences,1986,5,"#F88B16"
Applied and Social Sciences,1987,6,"#F88B16"
Applied and Social Sciences,1988,2,"#F88B16"
Applied and Social Sciences,1989,8,"#F88B16"
Applied and Social Sciences,1990,6,"#F88B16"
Applied and Social Sciences,1991,8,"#F88B16"
Applied and Social Sciences,1992,8,"#F88B16"
Applied and Social Sciences,1993,11,"#F88B16"
Applied and Social Sciences,1994,16,"#F88B16"
Applied and Social Sciences,1995,14,"#F88B16"
Applied and Social Sciences,1996,25,"#F88B16"
Applied and Social Sciences,1997,23,"#F88B16"
Applied and Social Sciences,1998,19,"#F88B16"
Applied and Social Sciences,1999,31,"#F88B16"
Applied and Social Sciences,2000,49,"#F88B16"
Applied and Social Sciences,2001,54,"#F88B16"
Applied and Social Sciences,2002,47,"#F88B16"
Applied and Social Sciences,2003,80,"#F88B16"
Applied and Social Sciences,2004,78,"#F88B16"
Applied and Social Sciences,2005,77,"#F88B16"
Applied and Social Sciences,2006,84,"#F88B16"
Applied and Social Sciences,2007,100,"#F88B16"
Applied and Social Sciences,2008,123,"#F88B16"
Applied and Social Sciences,2009,128,"#F88B16"
Applied and Social Sciences,2010,114,"#F88B16"
Applied and Social Sciences,2011,146,"#F88B16"
Applied and Social Sciences,2012,164,"#F88B16"
Applied and Social Sciences,2013,183,"#F88B16"
Applied and Social Sciences,2014,202,"#F88B16"
Applied and Social Sciences,2015,206,"#F88B16"
Applied and Social Sciences,2016,208,"#F88B16"
Applied and Social Sciences,2017,206,"#F88B16"
Engineering,1976,1,"#3BBE90"
Engineering,1977,0,"#3BBE90"
Engineering,1978,1,"#3BBE90"
Engineering,1979,0,"#3BBE90"
Engineering,1980,1,"#3BBE90"
Engineering,1981,3,"#3BBE90"
Engineering,1982,1,"#3BBE90"
Engineering,1983,2,"#3BBE90"
Engineering,1984,3,"#3BBE90"
Engineering,1985,8,"#3BBE90"
Engineering,1986,12,"#3BBE90"
Engineering,1987,12,"#3BBE90"
Engineering,1988,16,"#3BBE90"
Engineering,1989,17,"#3BBE90"
Engineering,1990,13,"#3BBE90"
Engineering,1991,19,"#3BBE90"
Engineering,1992,20,"#3BBE90"
Engineering,1993,23,"#3BBE90"
Engineering,1994,24,"#3BBE90"
Engineering,1995,35,"#3BBE90"
Engineering,1996,46,"#3BBE90"
Engineering,1997,40,"#3BBE90"
Engineering,1998,71,"#3BBE90"
Engineering,1999,80,"#3BBE90"
Engineering,2000,112,"#3BBE90"
Engineering,2001,140,"#3BBE90"
Engineering,2002,169,"#3BBE90"
Engineering,2003,182,"#3BBE90"
Engineering,2004,222,"#3BBE90"
Engineering,2005,262,"#3BBE90"
Engineering,2006,339,"#3BBE90"
Engineering,2007,364,"#3BBE90"
Engineering,2008,452,"#3BBE90"
Engineering,2009,542,"#3BBE90"
Engineering,2010,497,"#3BBE90"
Engineering,2011,632,"#3BBE90"
Engineering,2012,692,"#3BBE90"
Engineering,2013,787,"#3BBE90"
Engineering,2014,759,"#3BBE90"
Engineering,2015,811,"#3BBE90"
Engineering,2016,792,"#3BBE90"
Engineering,2017,775,"#3BBE90"
Exact and Earth Sciences,1962,2,"#3FC0FF"
Exact and Earth Sciences,1963,0,"#3FC0FF"
Exact and Earth Sciences,1964,0,"#3FC0FF"
Exact and Earth Sciences,1965,0,"#3FC0FF"
Exact and Earth Sciences,1966,2,"#3FC0FF"
Exact and Earth Sciences,1967,0,"#3FC0FF"
Exact and Earth Sciences,1968,0,"#3FC0FF"
Exact and Earth Sciences,1969,1,"#3FC0FF"
Exact and Earth Sciences,1970,0,"#3FC0FF"
Exact and Earth Sciences,1971,3,"#3FC0FF"
Exact and Earth Sciences,1972,1,"#3FC0FF"
Exact and Earth Sciences,1973,1,"#3FC0FF"
Exact and Earth Sciences,1974,3,"#3FC0FF"
Exact and Earth Sciences,1975,3,"#3FC0FF"
Exact and Earth Sciences,1976,5,"#3FC0FF"
Exact and Earth Sciences,1977,8,"#3FC0FF"
Exact and Earth Sciences,1978,7,"#3FC0FF"
Exact and Earth Sciences,1979,10,"#3FC0FF"
Exact and Earth Sciences,1980,13,"#3FC0FF"
Exact and Earth Sciences,1981,15,"#3FC0FF"
Exact and Earth Sciences,1982,17,"#3FC0FF"
Exact and Earth Sciences,1983,15,"#3FC0FF"
Exact and Earth Sciences,1984,27,"#3FC0FF"
Exact and Earth Sciences,1985,38,"#3FC0FF"
Exact and Earth Sciences,1986,43,"#3FC0FF"
Exact and Earth Sciences,1987,35,"#3FC0FF"
Exact and Earth Sciences,1988,54,"#3FC0FF"
Exact and Earth Sciences,1989,47,"#3FC0FF"
Exact and Earth Sciences,1990,62,"#3FC0FF"
Exact and Earth Sciences,1991,78,"#3FC0FF"
Exact and Earth Sciences,1992,61,"#3FC0FF"
Exact and Earth Sciences,1993,83,"#3FC0FF"
Exact and Earth Sciences,1994,107,"#3FC0FF"
Exact and Earth Sciences,1995,133,"#3FC0FF"
Exact and Earth Sciences,1996,160,"#3FC0FF"
Exact and Earth Sciences,1997,210,"#3FC0FF"
Exact and Earth Sciences,1998,245,"#3FC0FF"
Exact and Earth Sciences,1999,343,"#3FC0FF"
Exact and Earth Sciences,2000,417,"#3FC0FF"
Exact and Earth Sciences,2001,467,"#3FC0FF"
Exact and Earth Sciences,2002,587,"#3FC0FF"
Exact and Earth Sciences,2003,664,"#3FC0FF"
Exact and Earth Sciences,2004,842,"#3FC0FF"
Exact and Earth Sciences,2005,979,"#3FC0FF"
Exact and Earth Sciences,2006,1143,"#3FC0FF"
Exact and Earth Sciences,2007,1314,"#3FC0FF"
Exact and Earth Sciences,2008,1512,"#3FC0FF"
Exact and Earth Sciences,2009,1609,"#3FC0FF"
Exact and Earth Sciences,2010,1824,"#3FC0FF"
Exact and Earth Sciences,2011,2113,"#3FC0FF"
Exact and Earth Sciences,2012,2441,"#3FC0FF"
Exact and Earth Sciences,2013,2568,"#3FC0FF"
Exact and Earth Sciences,2014,2685,"#3FC0FF"
Exact and Earth Sciences,2015,2821,"#3FC0FF"
Exact and Earth Sciences,2016,2924,"#3FC0FF"
Exact and Earth Sciences,2017,2902,"#3FC0FF"
Health Sciences,1959,1,"#DD87FB"
Health Sciences,1960,1,"#DD87FB"
Health Sciences,1961,1,"#DD87FB"
Health Sciences,1962,1,"#DD87FB"
Health Sciences,1963,1,"#DD87FB"
Health Sciences,1964,2,"#DD87FB"
Health Sciences,1965,4,"#DD87FB"
Health Sciences,1966,1,"#DD87FB"
Health Sciences,1967,9,"#DD87FB"
Health Sciences,1968,8,"#DD87FB"
Health Sciences,1969,6,"#DD87FB"
Health Sciences,1970,11,"#DD87FB"
Health Sciences,1971,6,"#DD87FB"
Health Sciences,1972,15,"#DD87FB"
Health Sciences,1973,20,"#DD87FB"
Health Sciences,1974,25,"#DD87FB"
Health Sciences,1975,22,"#DD87FB"
Health Sciences,1976,38,"#DD87FB"
Health Sciences,1977,39,"#DD87FB"
Health Sciences,1978,43,"#DD87FB"
Health Sciences,1979,39,"#DD87FB"
Health Sciences,1980,83,"#DD87FB"
Health Sciences,1981,69,"#DD87FB"
Health Sciences,1982,88,"#DD87FB"
Health Sciences,1983,98,"#DD87FB"
Health Sciences,1984,90,"#DD87FB"
Health Sciences,1985,116,"#DD87FB"
Health Sciences,1986,168,"#DD87FB"
Health Sciences,1987,168,"#DD87FB"
Health Sciences,1988,211,"#DD87FB"
Health Sciences,1989,229,"#DD87FB"
Health Sciences,1990,248,"#DD87FB"
Health Sciences,1991,297,"#DD87FB"
Health Sciences,1992,374,"#DD87FB"
Health Sciences,1993,368,"#DD87FB"
Health Sciences,1994,476,"#DD87FB"
Health Sciences,1995,582,"#DD87FB"
Health Sciences,1996,674,"#DD87FB"
Health Sciences,1997,740,"#DD87FB"
Health Sciences,1998,936,"#DD87FB"
Health Sciences,1999,1117,"#DD87FB"
Health Sciences,2000,1347,"#DD87FB"
Health Sciences,2001,1459,"#DD87FB"
Health Sciences,2002,1827,"#DD87FB"
Health Sciences,2003,2056,"#DD87FB"
Health Sciences,2004,2383,"#DD87FB"
Health Sciences,2005,2688,"#DD87FB"
Health Sciences,2006,2997,"#DD87FB"
Health Sciences,2007,3401,"#DD87FB"
Health Sciences,2008,3946,"#DD87FB"
Health Sciences,2009,4296,"#DD87FB"
Health Sciences,2010,4754,"#DD87FB"
Health Sciences,2011,5180,"#DD87FB"
Health Sciences,2012,6001,"#DD87FB"
Health Sciences,2013,6257,"#DD87FB"
Health Sciences,2014,6346,"#DD87FB"
Health Sciences,2015,6282,"#DD87FB"
Health Sciences,2016,6219,"#DD87FB"
Health Sciences,2017,6233,"#DD87FB"
Humanities,1972,1,"#74BF00"
Humanities,1973,0,"#74BF00"
Humanities,1974,0,"#74BF00"
Humanities,1975,0,"#74BF00"
Humanities,1976,3,"#74BF00"
Humanities,1977,1,"#74BF00"
Humanities,1978,0,"#74BF00"
Humanities,1979,3,"#74BF00"
Humanities,1980,5,"#74BF00"
Humanities,1981,8,"#74BF00"
Humanities,1982,6,"#74BF00"
Humanities,1983,10,"#74BF00"
Humanities,1984,7,"#74BF00"
Humanities,1985,13,"#74BF00"
Humanities,1986,13,"#74BF00"
Humanities,1987,20,"#74BF00"
Humanities,1988,9,"#74BF00"
Humanities,1989,20,"#74BF00"
Humanities,1990,17,"#74BF00"
Humanities,1991,25,"#74BF00"
Humanities,1992,43,"#74BF00"
Humanities,1993,50,"#74BF00"
Humanities,1994,39,"#74BF00"
Humanities,1995,46,"#74BF00"
Humanities,1996,61,"#74BF00"
Humanities,1997,72,"#74BF00"
Humanities,1998,57,"#74BF00"
Humanities,1999,96,"#74BF00"
Humanities,2000,113,"#74BF00"
Humanities,2001,148,"#74BF00"
Humanities,2002,160,"#74BF00"
Humanities,2003,211,"#74BF00"
Humanities,2004,223,"#74BF00"
Humanities,2005,239,"#74BF00"
Humanities,2006,269,"#74BF00"
Humanities,2007,329,"#74BF00"
Humanities,2008,432,"#74BF00"
Humanities,2009,416,"#74BF00"
Humanities,2010,464,"#74BF00"
Humanities,2011,517,"#74BF00"
Humanities,2012,568,"#74BF00"
Humanities,2013,607,"#74BF00"
Humanities,2014,695,"#74BF00"
Humanities,2015,624,"#74BF00"
Humanities,2016,592,"#74BF00"
Humanities,2017,538,"#74BF00"
Linguistics Letters and Arts,1985,1,"#d1B7A9"
Linguistics Letters and Arts,1986,0,"#d1B7A9"
Linguistics Letters and Arts,1987,1,"#d1B7A9"
Linguistics Letters and Arts,1988,0,"#d1B7A9"
Linguistics Letters and Arts,1989,3,"#d1B7A9"
Linguistics Letters and Arts,1990,2,"#d1B7A9"
Linguistics Letters and Arts,1991,1,"#d1B7A9"
Linguistics Letters and Arts,1992,6,"#d1B7A9"
Linguistics Letters and Arts,1993,1,"#d1B7A9"
Linguistics Letters and Arts,1994,3,"#d1B7A9"
Linguistics Letters and Arts,1995,1,"#d1B7A9"
Linguistics Letters and Arts,1996,4,"#d1B7A9"
Linguistics Letters and Arts,1997,4,"#d1B7A9"
Linguistics Letters and Arts,1998,9,"#d1B7A9"
Linguistics Letters and Arts,1999,6,"#d1B7A9"
Linguistics Letters and Arts,2000,12,"#d1B7A9"
Linguistics Letters and Arts,2001,10,"#d1B7A9"
Linguistics Letters and Arts,2002,18,"#d1B7A9"
Linguistics Letters and Arts,2003,16,"#d1B7A9"
Linguistics Letters and Arts,2004,20,"#d1B7A9"
Linguistics Letters and Arts,2005,18,"#d1B7A9"
Linguistics Letters and Arts,2006,19,"#d1B7A9"
Linguistics Letters and Arts,2007,21,"#d1B7A9"
Linguistics Letters and Arts,2008,33,"#d1B7A9"
Linguistics Letters and Arts,2009,29,"#d1B7A9"
Linguistics Letters and Arts,2010,30,"#d1B7A9"
Linguistics Letters and Arts,2011,39,"#d1B7A9"
Linguistics Letters and Arts,2012,38,"#d1B7A9"
Linguistics Letters and Arts,2013,42,"#d1B7A9"
Linguistics Letters and Arts,2014,52,"#d1B7A9"
Linguistics Letters and Arts,2015,48,"#d1B7A9"
Linguistics Letters and Arts,2016,55,"#d1B7A9"
Linguistics Letters and Arts,2017,59,"#d1B7A9"
