great_area,ano,qtde,color
Humanities,1997,27,"#79C000"
Humanities,1998,38,"#79C000"
Humanities,1999,43,"#79C000"
Humanities,2000,44,"#79C000"
Humanities,2001,60,"#79C000"
Humanities,2002,56,"#79C000"
Humanities,2003,79,"#79C000"
Humanities,2004,101,"#79C000"
Humanities,2005,90,"#79C000"
Humanities,2006,117,"#79C000"
Humanities,2007,123,"#79C000"
Humanities,2008,150,"#79C000"
Humanities,2009,155,"#79C000"
Humanities,2010,183,"#79C000"
Humanities,2011,211,"#79C000"
Humanities,2012,282,"#79C000"
Humanities,2013,267,"#79C000"
Humanities,2014,261,"#79C000"
Humanities,2015,227,"#79C000"
Humanities,2016,245,"#79C000"
Humanities,2017,222,"#79C000"
Linguistics Letters and Arts,1985,1,"#BEBEBE"
Linguistics Letters and Arts,1986,0,"#BEBEBE"
Linguistics Letters and Arts,1987,0,"#BEBEBE"
Linguistics Letters and Arts,1988,1,"#BEBEBE"
Linguistics Letters and Arts,1989,2,"#BEBEBE"
Linguistics Letters and Arts,1990,2,"#BEBEBE"
Linguistics Letters and Arts,1991,1,"#BEBEBE"
Linguistics Letters and Arts,1992,2,"#BEBEBE"
Linguistics Letters and Arts,1993,1,"#BEBEBE"
Linguistics Letters and Arts,1994,4,"#BEBEBE"
Linguistics Letters and Arts,1995,0,"#BEBEBE"
Linguistics Letters and Arts,1996,3,"#BEBEBE"
Linguistics Letters and Arts,1997,5,"#BEBEBE"
Linguistics Letters and Arts,1998,5,"#BEBEBE"
Linguistics Letters and Arts,1999,4,"#BEBEBE"
Linguistics Letters and Arts,2000,7,"#BEBEBE"
Linguistics Letters and Arts,2001,7,"#BEBEBE"
Linguistics Letters and Arts,2002,14,"#BEBEBE"
Linguistics Letters and Arts,2003,13,"#BEBEBE"
Linguistics Letters and Arts,2004,15,"#BEBEBE"
Linguistics Letters and Arts,2005,16,"#BEBEBE"
Linguistics Letters and Arts,2006,15,"#BEBEBE"
Linguistics Letters and Arts,2007,21,"#BEBEBE"
Linguistics Letters and Arts,2008,29,"#BEBEBE"
Linguistics Letters and Arts,2009,24,"#BEBEBE"
Linguistics Letters and Arts,2010,31,"#BEBEBE"
Linguistics Letters and Arts,2011,28,"#BEBEBE"
Linguistics Letters and Arts,2012,34,"#BEBEBE"
Linguistics Letters and Arts,2013,38,"#BEBEBE"
Linguistics Letters and Arts,2014,50,"#BEBEBE"
Linguistics Letters and Arts,2015,34,"#BEBEBE"
Linguistics Letters and Arts,2016,46,"#BEBEBE"
Linguistics Letters and Arts,2017,25,"#BEBEBE"
