great_area,ano,qtde,color
Ciências Exatas e da Terra,1979,0,"#3FC0FD"
Ciências Exatas e da Terra,1980,0,"#3FC0FD"
Ciências Exatas e da Terra,1981,1,"#3FC0FD"
Ciências Exatas e da Terra,1982,1,"#3FC0FD"
Ciências Exatas e da Terra,1983,0,"#3FC0FD"
Ciências Exatas e da Terra,1984,0,"#3FC0FD"
Ciências Exatas e da Terra,1985,0,"#3FC0FD"
Ciências Exatas e da Terra,1986,0,"#3FC0FD"
Ciências Exatas e da Terra,1987,1,"#3FC0FD"
Ciências Exatas e da Terra,1988,1,"#3FC0FD"
Ciências Exatas e da Terra,1989,1,"#3FC0FD"
Ciências Exatas e da Terra,1990,0,"#3FC0FD"
Ciências Exatas e da Terra,1991,3,"#3FC0FD"
Ciências Exatas e da Terra,1992,1,"#3FC0FD"
Ciências Exatas e da Terra,1993,1,"#3FC0FD"
Ciências Exatas e da Terra,1994,2,"#3FC0FD"
Ciências Exatas e da Terra,1995,3,"#3FC0FD"
Ciências Exatas e da Terra,1996,5,"#3FC0FD"
Ciências Exatas e da Terra,1997,5,"#3FC0FD"
Ciências Exatas e da Terra,1998,6,"#3FC0FD"
Ciências Exatas e da Terra,1999,10,"#3FC0FD"
Ciências Exatas e da Terra,2000,7,"#3FC0FD"
Ciências Exatas e da Terra,2001,13,"#3FC0FD"
Ciências Exatas e da Terra,2002,22,"#3FC0FD"
Ciências Exatas e da Terra,2003,20,"#3FC0FD"
Ciências Exatas e da Terra,2004,27,"#3FC0FD"
Ciências Exatas e da Terra,2005,18,"#3FC0FD"
Ciências Exatas e da Terra,2006,28,"#3FC0FD"
Ciências Exatas e da Terra,2007,36,"#3FC0FD"
Ciências Exatas e da Terra,2008,35,"#3FC0FD"
Ciências Exatas e da Terra,2009,47,"#3FC0FD"
Ciências Exatas e da Terra,2010,43,"#3FC0FD"
Ciências Exatas e da Terra,2011,56,"#3FC0FD"
Ciências Exatas e da Terra,2012,59,"#3FC0FD"
Ciências Exatas e da Terra,2013,58,"#3FC0FD"
Ciências Exatas e da Terra,2014,79,"#3FC0FD"
Ciências Exatas e da Terra,2015,72,"#3FC0FD"
Ciências Exatas e da Terra,2016,76,"#3FC0FD"
Ciências Exatas e da Terra,2017,84,"#3FC0FD"
Ciências Humanas,1970,1,"#79C000"
Ciências Humanas,1971,0,"#79C000"
Ciências Humanas,1972,0,"#79C000"
Ciências Humanas,1973,0,"#79C000"
Ciências Humanas,1974,0,"#79C000"
Ciências Humanas,1975,0,"#79C000"
Ciências Humanas,1976,0,"#79C000"
Ciências Humanas,1977,0,"#79C000"
Ciências Humanas,1978,2,"#79C000"
Ciências Humanas,1979,0,"#79C000"
Ciências Humanas,1980,1,"#79C000"
Ciências Humanas,1981,4,"#79C000"
Ciências Humanas,1982,0,"#79C000"
Ciências Humanas,1983,9,"#79C000"
Ciências Humanas,1984,5,"#79C000"
Ciências Humanas,1985,3,"#79C000"
Ciências Humanas,1986,11,"#79C000"
Ciências Humanas,1987,7,"#79C000"
Ciências Humanas,1988,8,"#79C000"
Ciências Humanas,1989,15,"#79C000"
Ciências Humanas,1990,5,"#79C000"
Ciências Humanas,1991,17,"#79C000"
Ciências Humanas,1992,17,"#79C000"
Ciências Humanas,1993,18,"#79C000"
Ciências Humanas,1994,24,"#79C000"
Ciências Humanas,1995,38,"#79C000"
Ciências Humanas,1996,60,"#79C000"
Ciências Humanas,1997,69,"#79C000"
Ciências Humanas,1998,65,"#79C000"
Ciências Humanas,1999,99,"#79C000"
Ciências Humanas,2000,101,"#79C000"
Ciências Humanas,2001,108,"#79C000"
Ciências Humanas,2002,144,"#79C000"
Ciências Humanas,2003,168,"#79C000"
Ciências Humanas,2004,180,"#79C000"
Ciências Humanas,2005,166,"#79C000"
Ciências Humanas,2006,216,"#79C000"
Ciências Humanas,2007,233,"#79C000"
Ciências Humanas,2008,250,"#79C000"
Ciências Humanas,2009,302,"#79C000"
Ciências Humanas,2010,359,"#79C000"
Ciências Humanas,2011,396,"#79C000"
Ciências Humanas,2012,426,"#79C000"
Ciências Humanas,2013,427,"#79C000"
Ciências Humanas,2014,489,"#79C000"
Ciências Humanas,2015,487,"#79C000"
Ciências Humanas,2016,527,"#79C000"
Ciências Humanas,2017,443,"#79C000"
Ciências Sociais e Aplicadas,1975,1,"#F18818"
Ciências Sociais e Aplicadas,1976,0,"#F18818"
Ciências Sociais e Aplicadas,1977,0,"#F18818"
Ciências Sociais e Aplicadas,1978,0,"#F18818"
Ciências Sociais e Aplicadas,1979,1,"#F18818"
Ciências Sociais e Aplicadas,1980,0,"#F18818"
Ciências Sociais e Aplicadas,1981,0,"#F18818"
Ciências Sociais e Aplicadas,1982,1,"#F18818"
Ciências Sociais e Aplicadas,1983,2,"#F18818"
Ciências Sociais e Aplicadas,1984,1,"#F18818"
Ciências Sociais e Aplicadas,1985,4,"#F18818"
Ciências Sociais e Aplicadas,1986,3,"#F18818"
Ciências Sociais e Aplicadas,1987,5,"#F18818"
Ciências Sociais e Aplicadas,1988,1,"#F18818"
Ciências Sociais e Aplicadas,1989,3,"#F18818"
Ciências Sociais e Aplicadas,1990,7,"#F18818"
Ciências Sociais e Aplicadas,1991,1,"#F18818"
Ciências Sociais e Aplicadas,1992,7,"#F18818"
Ciências Sociais e Aplicadas,1993,9,"#F18818"
Ciências Sociais e Aplicadas,1994,13,"#F18818"
Ciências Sociais e Aplicadas,1995,20,"#F18818"
Ciências Sociais e Aplicadas,1996,17,"#F18818"
Ciências Sociais e Aplicadas,1997,25,"#F18818"
Ciências Sociais e Aplicadas,1998,29,"#F18818"
Ciências Sociais e Aplicadas,1999,45,"#F18818"
Ciências Sociais e Aplicadas,2000,51,"#F18818"
Ciências Sociais e Aplicadas,2001,59,"#F18818"
Ciências Sociais e Aplicadas,2002,66,"#F18818"
Ciências Sociais e Aplicadas,2003,86,"#F18818"
Ciências Sociais e Aplicadas,2004,89,"#F18818"
Ciências Sociais e Aplicadas,2005,98,"#F18818"
Ciências Sociais e Aplicadas,2006,96,"#F18818"
Ciências Sociais e Aplicadas,2007,119,"#F18818"
Ciências Sociais e Aplicadas,2008,134,"#F18818"
Ciências Sociais e Aplicadas,2009,153,"#F18818"
Ciências Sociais e Aplicadas,2010,172,"#F18818"
Ciências Sociais e Aplicadas,2011,206,"#F18818"
Ciências Sociais e Aplicadas,2012,220,"#F18818"
Ciências Sociais e Aplicadas,2013,237,"#F18818"
Ciências Sociais e Aplicadas,2014,241,"#F18818"
Ciências Sociais e Aplicadas,2015,236,"#F18818"
Ciências Sociais e Aplicadas,2016,236,"#F18818"
Ciências Sociais e Aplicadas,2017,207,"#F18818"
Engenharias,1985,1,"#3ABC91"
Engenharias,1986,0,"#3ABC91"
Engenharias,1987,0,"#3ABC91"
Engenharias,1988,1,"#3ABC91"
Engenharias,1989,2,"#3ABC91"
Engenharias,1990,2,"#3ABC91"
Engenharias,1991,1,"#3ABC91"
Engenharias,1992,2,"#3ABC91"
Engenharias,1993,1,"#3ABC91"
Engenharias,1994,4,"#3ABC91"
Engenharias,1995,0,"#3ABC91"
Engenharias,1996,3,"#3ABC91"
Engenharias,1997,5,"#3ABC91"
Engenharias,1998,5,"#3ABC91"
Engenharias,1999,4,"#3ABC91"
Engenharias,2000,7,"#3ABC91"
Engenharias,2001,7,"#3ABC91"
Engenharias,2002,14,"#3ABC91"
Engenharias,2003,13,"#3ABC91"
Engenharias,2004,15,"#3ABC91"
Engenharias,2005,16,"#3ABC91"
Engenharias,2006,15,"#3ABC91"
Engenharias,2007,21,"#3ABC91"
Engenharias,2008,29,"#3ABC91"
Engenharias,2009,24,"#3ABC91"
Engenharias,2010,31,"#3ABC91"
Engenharias,2011,28,"#3ABC91"
Engenharias,2012,34,"#3ABC91"
Engenharias,2013,38,"#3ABC91"
Engenharias,2014,50,"#3ABC91"
Engenharias,2015,34,"#3ABC91"
Engenharias,2016,46,"#3ABC91"
Engenharias,2017,25,"#3ABC91"
