great_area,ano,qtde,color
Applied and Social Sciences,1989,3,"#F88B16"
Applied and Social Sciences,1990,7,"#F88B16"
Applied and Social Sciences,1991,1,"#F88B16"
Applied and Social Sciences,1992,7,"#F88B16"
Applied and Social Sciences,1993,9,"#F88B16"
Applied and Social Sciences,1994,13,"#F88B16"
Applied and Social Sciences,1995,20,"#F88B16"
Applied and Social Sciences,1996,17,"#F88B16"
Applied and Social Sciences,1997,25,"#F88B16"
Applied and Social Sciences,1998,29,"#F88B16"
Applied and Social Sciences,1999,45,"#F88B16"
Applied and Social Sciences,2000,51,"#F88B16"
Applied and Social Sciences,2001,59,"#F88B16"
Applied and Social Sciences,2002,66,"#F88B16"
Applied and Social Sciences,2003,86,"#F88B16"
Applied and Social Sciences,2004,89,"#F88B16"
Applied and Social Sciences,2005,98,"#F88B16"
Applied and Social Sciences,2006,96,"#F88B16"
Applied and Social Sciences,2007,119,"#F88B16"
Applied and Social Sciences,2008,134,"#F88B16"
Applied and Social Sciences,2009,153,"#F88B16"
Applied and Social Sciences,2010,172,"#F88B16"
Applied and Social Sciences,2011,206,"#F88B16"
Applied and Social Sciences,2012,220,"#F88B16"
Applied and Social Sciences,2013,237,"#F88B16"
Applied and Social Sciences,2014,241,"#F88B16"
Applied and Social Sciences,2015,236,"#F88B16"
Applied and Social Sciences,2016,236,"#F88B16"
Applied and Social Sciences,2017,207,"#F88B16"
Biological Sciences,1985,1,"#4D5048"
Biological Sciences,1986,0,"#4D5048"
Biological Sciences,1987,1,"#4D5048"
Biological Sciences,1988,0,"#4D5048"
Biological Sciences,1989,3,"#4D5048"
Biological Sciences,1990,2,"#4D5048"
Biological Sciences,1991,1,"#4D5048"
Biological Sciences,1992,6,"#4D5048"
Biological Sciences,1993,1,"#4D5048"
Biological Sciences,1994,3,"#4D5048"
Biological Sciences,1995,1,"#4D5048"
Biological Sciences,1996,4,"#4D5048"
Biological Sciences,1997,4,"#4D5048"
Biological Sciences,1998,9,"#4D5048"
Biological Sciences,1999,6,"#4D5048"
Biological Sciences,2000,12,"#4D5048"
Biological Sciences,2001,10,"#4D5048"
Biological Sciences,2002,18,"#4D5048"
Biological Sciences,2003,16,"#4D5048"
Biological Sciences,2004,20,"#4D5048"
Biological Sciences,2005,18,"#4D5048"
Biological Sciences,2006,19,"#4D5048"
Biological Sciences,2007,21,"#4D5048"
Biological Sciences,2008,33,"#4D5048"
Biological Sciences,2009,29,"#4D5048"
Biological Sciences,2010,30,"#4D5048"
Biological Sciences,2011,39,"#4D5048"
Biological Sciences,2012,38,"#4D5048"
Biological Sciences,2013,42,"#4D5048"
Biological Sciences,2014,52,"#4D5048"
Biological Sciences,2015,48,"#4D5048"
Biological Sciences,2016,55,"#4D5048"
Biological Sciences,2017,59,"#4D5048"
Engineering,1985,1,"#3BBE90"
Engineering,1986,0,"#3BBE90"
Engineering,1987,0,"#3BBE90"
Engineering,1988,1,"#3BBE90"
Engineering,1989,2,"#3BBE90"
Engineering,1990,2,"#3BBE90"
Engineering,1991,1,"#3BBE90"
Engineering,1992,2,"#3BBE90"
Engineering,1993,1,"#3BBE90"
Engineering,1994,4,"#3BBE90"
Engineering,1995,0,"#3BBE90"
Engineering,1996,3,"#3BBE90"
Engineering,1997,5,"#3BBE90"
Engineering,1998,5,"#3BBE90"
Engineering,1999,4,"#3BBE90"
Engineering,2000,7,"#3BBE90"
Engineering,2001,7,"#3BBE90"
Engineering,2002,14,"#3BBE90"
Engineering,2003,13,"#3BBE90"
Engineering,2004,15,"#3BBE90"
Engineering,2005,16,"#3BBE90"
Engineering,2006,15,"#3BBE90"
Engineering,2007,21,"#3BBE90"
Engineering,2008,29,"#3BBE90"
Engineering,2009,24,"#3BBE90"
Engineering,2010,31,"#3BBE90"
Engineering,2011,28,"#3BBE90"
Engineering,2012,34,"#3BBE90"
Engineering,2013,38,"#3BBE90"
Engineering,2014,50,"#3BBE90"
Engineering,2015,34,"#3BBE90"
Engineering,2016,46,"#3BBE90"
Engineering,2017,25,"#3BBE90"
Exact and Earth Sciences,1976,1,"#3FC0FF"
Exact and Earth Sciences,1977,0,"#3FC0FF"
Exact and Earth Sciences,1978,0,"#3FC0FF"
Exact and Earth Sciences,1979,0,"#3FC0FF"
Exact and Earth Sciences,1980,0,"#3FC0FF"
Exact and Earth Sciences,1981,1,"#3FC0FF"
Exact and Earth Sciences,1982,1,"#3FC0FF"
Exact and Earth Sciences,1983,0,"#3FC0FF"
Exact and Earth Sciences,1984,0,"#3FC0FF"
Exact and Earth Sciences,1985,0,"#3FC0FF"
Exact and Earth Sciences,1986,0,"#3FC0FF"
Exact and Earth Sciences,1987,1,"#3FC0FF"
Exact and Earth Sciences,1988,1,"#3FC0FF"
Exact and Earth Sciences,1989,1,"#3FC0FF"
Exact and Earth Sciences,1990,0,"#3FC0FF"
Exact and Earth Sciences,1991,3,"#3FC0FF"
Exact and Earth Sciences,1992,1,"#3FC0FF"
Exact and Earth Sciences,1993,1,"#3FC0FF"
Exact and Earth Sciences,1994,2,"#3FC0FF"
Exact and Earth Sciences,1995,3,"#3FC0FF"
Exact and Earth Sciences,1996,5,"#3FC0FF"
Exact and Earth Sciences,1997,5,"#3FC0FF"
Exact and Earth Sciences,1998,6,"#3FC0FF"
Exact and Earth Sciences,1999,10,"#3FC0FF"
Exact and Earth Sciences,2000,7,"#3FC0FF"
Exact and Earth Sciences,2001,13,"#3FC0FF"
Exact and Earth Sciences,2002,22,"#3FC0FF"
Exact and Earth Sciences,2003,20,"#3FC0FF"
Exact and Earth Sciences,2004,27,"#3FC0FF"
Exact and Earth Sciences,2005,18,"#3FC0FF"
Exact and Earth Sciences,2006,28,"#3FC0FF"
Exact and Earth Sciences,2007,36,"#3FC0FF"
Exact and Earth Sciences,2008,35,"#3FC0FF"
Exact and Earth Sciences,2009,47,"#3FC0FF"
Exact and Earth Sciences,2010,43,"#3FC0FF"
Exact and Earth Sciences,2011,56,"#3FC0FF"
Exact and Earth Sciences,2012,59,"#3FC0FF"
Exact and Earth Sciences,2013,58,"#3FC0FF"
Exact and Earth Sciences,2014,79,"#3FC0FF"
Exact and Earth Sciences,2015,72,"#3FC0FF"
Exact and Earth Sciences,2016,76,"#3FC0FF"
Exact and Earth Sciences,2017,84,"#3FC0FF"
Health Sciences,1981,1,"#DD87FB"
Health Sciences,1982,0,"#DD87FB"
Health Sciences,1983,0,"#DD87FB"
Health Sciences,1984,0,"#DD87FB"
Health Sciences,1985,0,"#DD87FB"
Health Sciences,1986,0,"#DD87FB"
Health Sciences,1987,1,"#DD87FB"
Health Sciences,1988,2,"#DD87FB"
Health Sciences,1989,2,"#DD87FB"
Health Sciences,1990,3,"#DD87FB"
Health Sciences,1991,3,"#DD87FB"
Health Sciences,1992,4,"#DD87FB"
Health Sciences,1993,3,"#DD87FB"
Health Sciences,1994,6,"#DD87FB"
Health Sciences,1995,7,"#DD87FB"
Health Sciences,1996,17,"#DD87FB"
Health Sciences,1997,21,"#DD87FB"
Health Sciences,1998,25,"#DD87FB"
Health Sciences,1999,32,"#DD87FB"
Health Sciences,2000,42,"#DD87FB"
Health Sciences,2001,48,"#DD87FB"
Health Sciences,2002,57,"#DD87FB"
Health Sciences,2003,67,"#DD87FB"
Health Sciences,2004,64,"#DD87FB"
Health Sciences,2005,62,"#DD87FB"
Health Sciences,2006,75,"#DD87FB"
Health Sciences,2007,87,"#DD87FB"
Health Sciences,2008,99,"#DD87FB"
Health Sciences,2009,98,"#DD87FB"
Health Sciences,2010,122,"#DD87FB"
Health Sciences,2011,128,"#DD87FB"
Health Sciences,2012,157,"#DD87FB"
Health Sciences,2013,159,"#DD87FB"
Health Sciences,2014,150,"#DD87FB"
Health Sciences,2015,150,"#DD87FB"
Health Sciences,2016,148,"#DD87FB"
Health Sciences,2017,113,"#DD87FB"
Humanities,1970,1,"#74BF00"
Humanities,1971,0,"#74BF00"
Humanities,1972,0,"#74BF00"
Humanities,1973,0,"#74BF00"
Humanities,1974,0,"#74BF00"
Humanities,1975,0,"#74BF00"
Humanities,1976,0,"#74BF00"
Humanities,1977,0,"#74BF00"
Humanities,1978,2,"#74BF00"
Humanities,1979,0,"#74BF00"
Humanities,1980,1,"#74BF00"
Humanities,1981,4,"#74BF00"
Humanities,1982,0,"#74BF00"
Humanities,1983,9,"#74BF00"
Humanities,1984,5,"#74BF00"
Humanities,1985,3,"#74BF00"
Humanities,1986,11,"#74BF00"
Humanities,1987,7,"#74BF00"
Humanities,1988,8,"#74BF00"
Humanities,1989,15,"#74BF00"
Humanities,1990,5,"#74BF00"
Humanities,1991,17,"#74BF00"
Humanities,1992,17,"#74BF00"
Humanities,1993,18,"#74BF00"
Humanities,1994,24,"#74BF00"
Humanities,1995,38,"#74BF00"
Humanities,1996,60,"#74BF00"
Humanities,1997,69,"#74BF00"
Humanities,1998,65,"#74BF00"
Humanities,1999,99,"#74BF00"
Humanities,2000,101,"#74BF00"
Humanities,2001,108,"#74BF00"
Humanities,2002,144,"#74BF00"
Humanities,2003,168,"#74BF00"
Humanities,2004,180,"#74BF00"
Humanities,2005,166,"#74BF00"
Humanities,2006,216,"#74BF00"
Humanities,2007,233,"#74BF00"
Humanities,2008,250,"#74BF00"
Humanities,2009,302,"#74BF00"
Humanities,2010,359,"#74BF00"
Humanities,2011,396,"#74BF00"
Humanities,2012,426,"#74BF00"
Humanities,2013,427,"#74BF00"
Humanities,2014,489,"#74BF00"
Humanities,2015,487,"#74BF00"
Humanities,2016,527,"#74BF00"
Humanities,2017,443,"#74BF00"
