great_area,ano,qtde,color
Ciências Biológicas,2013,2568,"#4D5048"
Ciências Biológicas,2014,2685,"#4D5048"
Ciências Biológicas,2015,2821,"#4D5048"
Ciências Biológicas,2016,2924,"#4D5048"
Ciências Biológicas,2017,2902,"#4D5048"
Ciências da Saúde,1973,3,"#DD87FB"
Ciências da Saúde,1974,0,"#DD87FB"
Ciências da Saúde,1975,2,"#DD87FB"
Ciências da Saúde,1976,1,"#DD87FB"
Ciências da Saúde,1977,3,"#DD87FB"
Ciências da Saúde,1978,2,"#DD87FB"
Ciências da Saúde,1979,3,"#DD87FB"
Ciências da Saúde,1980,3,"#DD87FB"
Ciências da Saúde,1981,1,"#DD87FB"
Ciências da Saúde,1982,3,"#DD87FB"
Ciências da Saúde,1983,11,"#DD87FB"
Ciências da Saúde,1984,7,"#DD87FB"
Ciências da Saúde,1985,11,"#DD87FB"
Ciências da Saúde,1986,14,"#DD87FB"
Ciências da Saúde,1987,13,"#DD87FB"
Ciências da Saúde,1988,21,"#DD87FB"
Ciências da Saúde,1989,32,"#DD87FB"
Ciências da Saúde,1990,27,"#DD87FB"
Ciências da Saúde,1991,25,"#DD87FB"
Ciências da Saúde,1992,28,"#DD87FB"
Ciências da Saúde,1993,48,"#DD87FB"
Ciências da Saúde,1994,51,"#DD87FB"
Ciências da Saúde,1995,76,"#DD87FB"
Ciências da Saúde,1996,100,"#DD87FB"
Ciências da Saúde,1997,110,"#DD87FB"
Ciências da Saúde,1998,162,"#DD87FB"
Ciências da Saúde,1999,252,"#DD87FB"
Ciências da Saúde,2000,287,"#DD87FB"
Ciências da Saúde,2001,377,"#DD87FB"
Ciências da Saúde,2002,500,"#DD87FB"
Ciências da Saúde,2003,600,"#DD87FB"
Ciências da Saúde,2004,694,"#DD87FB"
Ciências da Saúde,2005,845,"#DD87FB"
Ciências da Saúde,2006,878,"#DD87FB"
Ciências da Saúde,2007,995,"#DD87FB"
Ciências da Saúde,2008,1198,"#DD87FB"
Ciências da Saúde,2009,1280,"#DD87FB"
Ciências da Saúde,2010,1454,"#DD87FB"
Ciências da Saúde,2011,1623,"#DD87FB"
Ciências da Saúde,2012,1831,"#DD87FB"
Ciências da Saúde,2013,1983,"#DD87FB"
Ciências da Saúde,2014,2011,"#DD87FB"
Ciências da Saúde,2015,2039,"#DD87FB"
Ciências da Saúde,2016,2064,"#DD87FB"
Ciências da Saúde,2017,2024,"#DD87FB"
Ciências Humanas,1968,1,"#74BF00"
Ciências Humanas,1969,0,"#74BF00"
Ciências Humanas,1970,0,"#74BF00"
Ciências Humanas,1971,0,"#74BF00"
Ciências Humanas,1972,0,"#74BF00"
Ciências Humanas,1973,2,"#74BF00"
Ciências Humanas,1974,0,"#74BF00"
Ciências Humanas,1975,1,"#74BF00"
Ciências Humanas,1976,4,"#74BF00"
Ciências Humanas,1977,3,"#74BF00"
Ciências Humanas,1978,1,"#74BF00"
Ciências Humanas,1979,2,"#74BF00"
Ciências Humanas,1980,3,"#74BF00"
Ciências Humanas,1981,5,"#74BF00"
Ciências Humanas,1982,6,"#74BF00"
Ciências Humanas,1983,4,"#74BF00"
Ciências Humanas,1984,5,"#74BF00"
Ciências Humanas,1985,12,"#74BF00"
Ciências Humanas,1986,9,"#74BF00"
Ciências Humanas,1987,16,"#74BF00"
Ciências Humanas,1988,16,"#74BF00"
Ciências Humanas,1989,16,"#74BF00"
Ciências Humanas,1990,19,"#74BF00"
Ciências Humanas,1991,28,"#74BF00"
Ciências Humanas,1992,28,"#74BF00"
Ciências Humanas,1993,30,"#74BF00"
Ciências Humanas,1994,43,"#74BF00"
Ciências Humanas,1995,59,"#74BF00"
Ciências Humanas,1996,64,"#74BF00"
Ciências Humanas,1997,80,"#74BF00"
Ciências Humanas,1998,110,"#74BF00"
Ciências Humanas,1999,123,"#74BF00"
Ciências Humanas,2000,125,"#74BF00"
Ciências Humanas,2001,157,"#74BF00"
Ciências Humanas,2002,210,"#74BF00"
Ciências Humanas,2003,228,"#74BF00"
Ciências Humanas,2004,288,"#74BF00"
Ciências Humanas,2005,309,"#74BF00"
Ciências Humanas,2006,313,"#74BF00"
Ciências Humanas,2007,426,"#74BF00"
Ciências Humanas,2008,435,"#74BF00"
Ciências Humanas,2009,597,"#74BF00"
Ciências Humanas,2010,556,"#74BF00"
Ciências Humanas,2011,690,"#74BF00"
Ciências Humanas,2012,833,"#74BF00"
Ciências Humanas,2013,877,"#74BF00"
Ciências Humanas,2014,903,"#74BF00"
Ciências Humanas,2015,869,"#74BF00"
Ciências Humanas,2016,996,"#74BF00"
Ciências Humanas,2017,875,"#74BF00"
Ciências Sociais e Aplicadas,1968,1,"#F88B16"
Ciências Sociais e Aplicadas,1969,0,"#F88B16"
Ciências Sociais e Aplicadas,1970,0,"#F88B16"
Ciências Sociais e Aplicadas,1971,0,"#F88B16"
Ciências Sociais e Aplicadas,1972,0,"#F88B16"
Ciências Sociais e Aplicadas,1973,1,"#F88B16"
Ciências Sociais e Aplicadas,1974,0,"#F88B16"
Ciências Sociais e Aplicadas,1975,0,"#F88B16"
Ciências Sociais e Aplicadas,1976,0,"#F88B16"
Ciências Sociais e Aplicadas,1977,1,"#F88B16"
Ciências Sociais e Aplicadas,1978,2,"#F88B16"
Ciências Sociais e Aplicadas,1979,2,"#F88B16"
Ciências Sociais e Aplicadas,1980,2,"#F88B16"
Ciências Sociais e Aplicadas,1981,3,"#F88B16"
Ciências Sociais e Aplicadas,1982,4,"#F88B16"
Ciências Sociais e Aplicadas,1983,1,"#F88B16"
Ciências Sociais e Aplicadas,1984,1,"#F88B16"
Ciências Sociais e Aplicadas,1985,4,"#F88B16"
Ciências Sociais e Aplicadas,1986,3,"#F88B16"
Ciências Sociais e Aplicadas,1987,5,"#F88B16"
Ciências Sociais e Aplicadas,1988,8,"#F88B16"
Ciências Sociais e Aplicadas,1989,12,"#F88B16"
Ciências Sociais e Aplicadas,1990,10,"#F88B16"
Ciências Sociais e Aplicadas,1991,5,"#F88B16"
Ciências Sociais e Aplicadas,1992,12,"#F88B16"
Ciências Sociais e Aplicadas,1993,17,"#F88B16"
Ciências Sociais e Aplicadas,1994,8,"#F88B16"
Ciências Sociais e Aplicadas,1995,17,"#F88B16"
Ciências Sociais e Aplicadas,1996,28,"#F88B16"
Ciências Sociais e Aplicadas,1997,47,"#F88B16"
Ciências Sociais e Aplicadas,1998,36,"#F88B16"
Ciências Sociais e Aplicadas,1999,55,"#F88B16"
Ciências Sociais e Aplicadas,2000,76,"#F88B16"
Ciências Sociais e Aplicadas,2001,61,"#F88B16"
Ciências Sociais e Aplicadas,2002,107,"#F88B16"
Ciências Sociais e Aplicadas,2003,102,"#F88B16"
Ciências Sociais e Aplicadas,2004,147,"#F88B16"
Ciências Sociais e Aplicadas,2005,149,"#F88B16"
Ciências Sociais e Aplicadas,2006,173,"#F88B16"
Ciências Sociais e Aplicadas,2007,217,"#F88B16"
Ciências Sociais e Aplicadas,2008,240,"#F88B16"
Ciências Sociais e Aplicadas,2009,231,"#F88B16"
Ciências Sociais e Aplicadas,2010,276,"#F88B16"
Ciências Sociais e Aplicadas,2011,338,"#F88B16"
Ciências Sociais e Aplicadas,2012,388,"#F88B16"
Ciências Sociais e Aplicadas,2013,455,"#F88B16"
Ciências Sociais e Aplicadas,2014,492,"#F88B16"
Ciências Sociais e Aplicadas,2015,520,"#F88B16"
Ciências Sociais e Aplicadas,2016,537,"#F88B16"
Ciências Sociais e Aplicadas,2017,471,"#F88B16"
Engenharias,1952,1,"#3BBE90"
Engenharias,1953,0,"#3BBE90"
Engenharias,1954,2,"#3BBE90"
Engenharias,1955,0,"#3BBE90"
Engenharias,1956,0,"#3BBE90"
Engenharias,1957,0,"#3BBE90"
Engenharias,1958,0,"#3BBE90"
Engenharias,1959,0,"#3BBE90"
Engenharias,1960,0,"#3BBE90"
Engenharias,1961,0,"#3BBE90"
Engenharias,1962,0,"#3BBE90"
Engenharias,1963,1,"#3BBE90"
Engenharias,1964,3,"#3BBE90"
Engenharias,1965,1,"#3BBE90"
Engenharias,1966,2,"#3BBE90"
Engenharias,1967,0,"#3BBE90"
Engenharias,1968,1,"#3BBE90"
Engenharias,1969,0,"#3BBE90"
Engenharias,1970,2,"#3BBE90"
Engenharias,1971,3,"#3BBE90"
Engenharias,1972,0,"#3BBE90"
Engenharias,1973,3,"#3BBE90"
Engenharias,1974,5,"#3BBE90"
Engenharias,1975,5,"#3BBE90"
Engenharias,1976,5,"#3BBE90"
Engenharias,1977,5,"#3BBE90"
Engenharias,1978,8,"#3BBE90"
Engenharias,1979,6,"#3BBE90"
Engenharias,1980,10,"#3BBE90"
Engenharias,1981,12,"#3BBE90"
Engenharias,1982,22,"#3BBE90"
Engenharias,1983,16,"#3BBE90"
Engenharias,1984,18,"#3BBE90"
Engenharias,1985,24,"#3BBE90"
Engenharias,1986,34,"#3BBE90"
Engenharias,1987,44,"#3BBE90"
Engenharias,1988,62,"#3BBE90"
Engenharias,1989,63,"#3BBE90"
Engenharias,1990,59,"#3BBE90"
Engenharias,1991,78,"#3BBE90"
Engenharias,1992,109,"#3BBE90"
Engenharias,1993,103,"#3BBE90"
Engenharias,1994,163,"#3BBE90"
Engenharias,1995,188,"#3BBE90"
Engenharias,1996,304,"#3BBE90"
Engenharias,1997,325,"#3BBE90"
Engenharias,1998,400,"#3BBE90"
Engenharias,1999,484,"#3BBE90"
Engenharias,2000,585,"#3BBE90"
Engenharias,2001,731,"#3BBE90"
Engenharias,2002,894,"#3BBE90"
Engenharias,2003,937,"#3BBE90"
Engenharias,2004,1158,"#3BBE90"
Engenharias,2005,1272,"#3BBE90"
Engenharias,2006,1402,"#3BBE90"
Engenharias,2007,1618,"#3BBE90"
Engenharias,2008,1787,"#3BBE90"
Engenharias,2009,1873,"#3BBE90"
Engenharias,2010,1985,"#3BBE90"
Engenharias,2011,2136,"#3BBE90"
Engenharias,2012,2767,"#3BBE90"
Engenharias,2013,2775,"#3BBE90"
Engenharias,2014,3035,"#3BBE90"
Engenharias,2015,2904,"#3BBE90"
Engenharias,2016,3004,"#3BBE90"
Engenharias,2017,2766,"#3BBE90"
Linguistíca Letras and Artes,1976,1,"#d1B7A9"
Linguistíca Letras and Artes,1977,0,"#d1B7A9"
Linguistíca Letras and Artes,1978,0,"#d1B7A9"
Linguistíca Letras and Artes,1979,0,"#d1B7A9"
Linguistíca Letras and Artes,1980,0,"#d1B7A9"
Linguistíca Letras and Artes,1981,1,"#d1B7A9"
Linguistíca Letras and Artes,1982,1,"#d1B7A9"
Linguistíca Letras and Artes,1983,0,"#d1B7A9"
Linguistíca Letras and Artes,1984,0,"#d1B7A9"
Linguistíca Letras and Artes,1985,0,"#d1B7A9"
Linguistíca Letras and Artes,1986,0,"#d1B7A9"
Linguistíca Letras and Artes,1987,1,"#d1B7A9"
Linguistíca Letras and Artes,1988,1,"#d1B7A9"
Linguistíca Letras and Artes,1989,1,"#d1B7A9"
Linguistíca Letras and Artes,1990,0,"#d1B7A9"
Linguistíca Letras and Artes,1991,3,"#d1B7A9"
Linguistíca Letras and Artes,1992,1,"#d1B7A9"
Linguistíca Letras and Artes,1993,1,"#d1B7A9"
Linguistíca Letras and Artes,1994,2,"#d1B7A9"
Linguistíca Letras and Artes,1995,3,"#d1B7A9"
Linguistíca Letras and Artes,1996,5,"#d1B7A9"
Linguistíca Letras and Artes,1997,5,"#d1B7A9"
Linguistíca Letras and Artes,1998,6,"#d1B7A9"
Linguistíca Letras and Artes,1999,10,"#d1B7A9"
Linguistíca Letras and Artes,2000,7,"#d1B7A9"
Linguistíca Letras and Artes,2001,13,"#d1B7A9"
Linguistíca Letras and Artes,2002,22,"#d1B7A9"
Linguistíca Letras and Artes,2003,20,"#d1B7A9"
Linguistíca Letras and Artes,2004,27,"#d1B7A9"
Linguistíca Letras and Artes,2005,18,"#d1B7A9"
Linguistíca Letras and Artes,2006,28,"#d1B7A9"
Linguistíca Letras and Artes,2007,36,"#d1B7A9"
Linguistíca Letras and Artes,2008,35,"#d1B7A9"
Linguistíca Letras and Artes,2009,47,"#d1B7A9"
Linguistíca Letras and Artes,2010,43,"#d1B7A9"
Linguistíca Letras and Artes,2011,56,"#d1B7A9"
Linguistíca Letras and Artes,2012,59,"#d1B7A9"
Linguistíca Letras and Artes,2013,58,"#d1B7A9"
Linguistíca Letras and Artes,2014,79,"#d1B7A9"
Linguistíca Letras and Artes,2015,72,"#d1B7A9"
Linguistíca Letras and Artes,2016,76,"#d1B7A9"
Linguistíca Letras and Artes,2017,84,"#d1B7A9"
