great_area,ano,qtde,color
Exact and Earth Sciences,1974,0,"#3FC0FF"
Exact and Earth Sciences,1975,2,"#3FC0FF"
Exact and Earth Sciences,1976,1,"#3FC0FF"
Exact and Earth Sciences,1977,3,"#3FC0FF"
Exact and Earth Sciences,1978,2,"#3FC0FF"
Exact and Earth Sciences,1979,3,"#3FC0FF"
Exact and Earth Sciences,1980,3,"#3FC0FF"
Exact and Earth Sciences,1981,1,"#3FC0FF"
Exact and Earth Sciences,1982,3,"#3FC0FF"
Exact and Earth Sciences,1983,11,"#3FC0FF"
Exact and Earth Sciences,1984,7,"#3FC0FF"
Exact and Earth Sciences,1985,11,"#3FC0FF"
Exact and Earth Sciences,1986,14,"#3FC0FF"
Exact and Earth Sciences,1987,13,"#3FC0FF"
Exact and Earth Sciences,1988,21,"#3FC0FF"
Exact and Earth Sciences,1989,32,"#3FC0FF"
Exact and Earth Sciences,1990,27,"#3FC0FF"
Exact and Earth Sciences,1991,25,"#3FC0FF"
Exact and Earth Sciences,1992,28,"#3FC0FF"
Exact and Earth Sciences,1993,48,"#3FC0FF"
Exact and Earth Sciences,1994,51,"#3FC0FF"
Exact and Earth Sciences,1995,76,"#3FC0FF"
Exact and Earth Sciences,1996,100,"#3FC0FF"
Exact and Earth Sciences,1997,110,"#3FC0FF"
Exact and Earth Sciences,1998,162,"#3FC0FF"
Exact and Earth Sciences,1999,252,"#3FC0FF"
Exact and Earth Sciences,2000,287,"#3FC0FF"
Exact and Earth Sciences,2001,377,"#3FC0FF"
Exact and Earth Sciences,2002,500,"#3FC0FF"
Exact and Earth Sciences,2003,600,"#3FC0FF"
Exact and Earth Sciences,2004,694,"#3FC0FF"
Exact and Earth Sciences,2005,845,"#3FC0FF"
Exact and Earth Sciences,2006,878,"#3FC0FF"
Exact and Earth Sciences,2007,995,"#3FC0FF"
Exact and Earth Sciences,2008,1198,"#3FC0FF"
Exact and Earth Sciences,2009,1280,"#3FC0FF"
Exact and Earth Sciences,2010,1454,"#3FC0FF"
Exact and Earth Sciences,2011,1623,"#3FC0FF"
Exact and Earth Sciences,2012,1831,"#3FC0FF"
Exact and Earth Sciences,2013,1983,"#3FC0FF"
Exact and Earth Sciences,2014,2011,"#3FC0FF"
Exact and Earth Sciences,2015,2039,"#3FC0FF"
Exact and Earth Sciences,2016,2064,"#3FC0FF"
Exact and Earth Sciences,2017,2024,"#3FC0FF"
Humanities,1971,1,"#74BF00"
Humanities,1972,0,"#74BF00"
Humanities,1973,1,"#74BF00"
Humanities,1974,0,"#74BF00"
Humanities,1975,0,"#74BF00"
Humanities,1976,1,"#74BF00"
Humanities,1977,2,"#74BF00"
Humanities,1978,2,"#74BF00"
Humanities,1979,2,"#74BF00"
Humanities,1980,7,"#74BF00"
Humanities,1981,5,"#74BF00"
Humanities,1982,8,"#74BF00"
Humanities,1983,4,"#74BF00"
Humanities,1984,18,"#74BF00"
Humanities,1985,23,"#74BF00"
Humanities,1986,15,"#74BF00"
Humanities,1987,28,"#74BF00"
Humanities,1988,18,"#74BF00"
Humanities,1989,30,"#74BF00"
Humanities,1990,29,"#74BF00"
Humanities,1991,46,"#74BF00"
Humanities,1992,70,"#74BF00"
Humanities,1993,60,"#74BF00"
Humanities,1994,87,"#74BF00"
Humanities,1995,131,"#74BF00"
Humanities,1996,136,"#74BF00"
Humanities,1997,182,"#74BF00"
Humanities,1998,199,"#74BF00"
Humanities,1999,243,"#74BF00"
Humanities,2000,329,"#74BF00"
Humanities,2001,350,"#74BF00"
Humanities,2002,441,"#74BF00"
Humanities,2003,525,"#74BF00"
Humanities,2004,571,"#74BF00"
Humanities,2005,653,"#74BF00"
Humanities,2006,715,"#74BF00"
Humanities,2007,854,"#74BF00"
Humanities,2008,967,"#74BF00"
Humanities,2009,1131,"#74BF00"
Humanities,2010,1240,"#74BF00"
Humanities,2011,1302,"#74BF00"
Humanities,2012,1482,"#74BF00"
Humanities,2013,1548,"#74BF00"
Humanities,2014,1658,"#74BF00"
Humanities,2015,1609,"#74BF00"
Humanities,2016,1566,"#74BF00"
Humanities,2017,1305,"#74BF00"
Linguistics Letters and Arts,1981,1,"#d1B7A9"
Linguistics Letters and Arts,1982,0,"#d1B7A9"
Linguistics Letters and Arts,1983,0,"#d1B7A9"
Linguistics Letters and Arts,1984,0,"#d1B7A9"
Linguistics Letters and Arts,1985,0,"#d1B7A9"
Linguistics Letters and Arts,1986,0,"#d1B7A9"
Linguistics Letters and Arts,1987,1,"#d1B7A9"
Linguistics Letters and Arts,1988,2,"#d1B7A9"
Linguistics Letters and Arts,1989,2,"#d1B7A9"
Linguistics Letters and Arts,1990,3,"#d1B7A9"
Linguistics Letters and Arts,1991,3,"#d1B7A9"
Linguistics Letters and Arts,1992,4,"#d1B7A9"
Linguistics Letters and Arts,1993,3,"#d1B7A9"
Linguistics Letters and Arts,1994,6,"#d1B7A9"
Linguistics Letters and Arts,1995,7,"#d1B7A9"
Linguistics Letters and Arts,1996,17,"#d1B7A9"
Linguistics Letters and Arts,1997,21,"#d1B7A9"
Linguistics Letters and Arts,1998,25,"#d1B7A9"
Linguistics Letters and Arts,1999,32,"#d1B7A9"
Linguistics Letters and Arts,2000,42,"#d1B7A9"
Linguistics Letters and Arts,2001,48,"#d1B7A9"
Linguistics Letters and Arts,2002,57,"#d1B7A9"
Linguistics Letters and Arts,2003,67,"#d1B7A9"
Linguistics Letters and Arts,2004,64,"#d1B7A9"
Linguistics Letters and Arts,2005,62,"#d1B7A9"
Linguistics Letters and Arts,2006,75,"#d1B7A9"
Linguistics Letters and Arts,2007,87,"#d1B7A9"
Linguistics Letters and Arts,2008,99,"#d1B7A9"
Linguistics Letters and Arts,2009,98,"#d1B7A9"
Linguistics Letters and Arts,2010,122,"#d1B7A9"
Linguistics Letters and Arts,2011,128,"#d1B7A9"
Linguistics Letters and Arts,2012,157,"#d1B7A9"
Linguistics Letters and Arts,2013,159,"#d1B7A9"
Linguistics Letters and Arts,2014,150,"#d1B7A9"
Linguistics Letters and Arts,2015,150,"#d1B7A9"
Linguistics Letters and Arts,2016,148,"#d1B7A9"
Linguistics Letters and Arts,2017,113,"#d1B7A9"
